"subject" "activity" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tBodyAcc-min()-X" "tBodyAcc-min()-Y" "tBodyAcc-min()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tGravityAcc-min()-X" "tGravityAcc-min()-Y" "tGravityAcc-min()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyAccJerk-min()-X" "tBodyAccJerk-min()-Y" "tBodyAccJerk-min()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyro-min()-X" "tBodyGyro-min()-Y" "tBodyGyro-min()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyGyroJerk-min()-X" "tBodyGyroJerk-min()-Y" "tBodyGyroJerk-min()-Z" "tBodyAccMag-std()" "tBodyAccMag-min()" "tGravityAccMag-std()" "tGravityAccMag-min()" "tBodyAccJerkMag-std()" "tBodyAccJerkMag-min()" "tBodyGyroMag-std()" "tBodyGyroMag-min()" "tBodyGyroJerkMag-std()" "tBodyGyroJerkMag-min()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-min()-X" "fBodyAcc-min()-Y" "fBodyAcc-min()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-min()-X" "fBodyAccJerk-min()-Y" "fBodyAccJerk-min()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-min()-X" "fBodyGyro-min()-Y" "fBodyGyro-min()-Z" "fBodyAccMag-std()" "fBodyAccMag-min()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-min()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-min()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-min()"
21 "LAYING" -0.955019866222222 -0.956959422222222 -0.945653787777778 0.806465061766667 0.669127195555556 0.826484561666667 -0.945905270555556 -0.983732936111111 -0.952416332444444 -0.144168106933333 0.613448904111111 0.775494065333333 -0.984826520888889 -0.971584753222222 -0.983977644222222 0.982185263666667 0.973172461555556 0.979239803444444 -0.975411857555556 -0.952147091444444 -0.981345430888889 0.825465010555556 0.880475958888889 0.821695331 -0.984643717333333 -0.981998497777778 -0.988749495666667 0.983799080555556 0.984942177111111 0.988732950111111 -0.942186431444444 -0.988128068555556 -0.942186431444444 -0.988128068555556 -0.978552618777778 -0.980979958777778 -0.949289148 -0.958973326333333 -0.982246471555556 -0.986878452444444 -0.950929451222222 -0.957258971111111 -0.940919006555556 -0.972989736666667 -0.982734894777778 -0.976126240222222 -0.987061376777778 -0.973164432777778 -0.984925270666667 -0.992563273888889 -0.984643882444444 -0.981595473111111 -0.976226919888889 -0.946599855444444 -0.983270707333333 -0.991674828888889 -0.982089336777778 -0.991093817888889 -0.944449070888889 -0.970018448111111 -0.977604878888889 -0.984349776555556 -0.949736575111111 -0.983021836888889 -0.982305117444444 -0.987325995333333
22 "LAYING" -0.947735251944444 -0.913276301666667 -0.942945807916667 0.799635773055556 0.653806080694444 0.809112245555556 -0.928781249027778 -0.958826938556944 -0.952435389166667 -0.390546865972222 0.636021498888889 0.76117265875 -0.970355191527778 -0.955151526805556 -0.974527011944444 0.9611761275 0.954926771805556 0.9685862625 -0.956641905833333 -0.9618849625 -0.933251870694444 0.814139229305556 0.885643768333333 0.808173962222222 -0.972092602916667 -0.980484171388889 -0.978636301805555 0.967840746805556 0.982042673888889 0.979540100833333 -0.909407761152778 -0.983621001527778 -0.909407761152778 -0.983621001527778 -0.959849821805556 -0.979209444027778 -0.923911565972222 -0.930148876805556 -0.974201690972222 -0.987604157638889 -0.945656808055556 -0.912562856666667 -0.941163951388889 -0.9713663675 -0.970314454444444 -0.976794181527778 -0.974126068055556 -0.9589609575 -0.976833164027778 -0.988374189861111 -0.981559990416667 -0.98145949375 -0.958030986944444 -0.960711254583333 -0.936965638611111 -0.988773740277778 -0.983408550972222 -0.966459983888889 -0.913267251263889 -0.961176602222222 -0.955635614444444 -0.971709301388889 -0.923552358194444 -0.96553638 -0.972789020833333 -0.982986469861111
23 "LAYING" -0.956756363194444 -0.976309827361111 -0.973223495416667 0.81254203125 0.680479480138889 0.835979060138889 -0.947948758194444 -0.982794562916667 -0.976780462083333 -0.35559592625 0.454772302361111 0.912455555833333 -0.986360446805556 -0.988611616666667 -0.984663476666667 0.983334096666667 0.991144228055556 0.981002610416667 -0.981849400972222 -0.959195236388889 -0.983920132638889 0.840766665972222 0.889032039722222 0.830051424444444 -0.985027850416667 -0.979427763472222 -0.994908984861111 0.984145249305556 0.984384284861111 0.995496574583333 -0.957871990555555 -0.986762237777778 -0.957871990555555 -0.986762237777778 -0.986685651527778 -0.981548907361111 -0.957227585972222 -0.950762143055556 -0.981314831666667 -0.986941921111111 -0.952410957638889 -0.974304149166667 -0.972261283055556 -0.969872629444444 -0.990168430277778 -0.9886441325 -0.987840852638889 -0.989995616944444 -0.985502011944444 -0.990792064583333 -0.989256567777778 -0.979553390972222 -0.982665212638889 -0.954997309583333 -0.98531784125 -0.9916978175 -0.984084581527778 -0.982801229166667 -0.958465695416667 -0.968876274861111 -0.986540200694444 -0.984004094861111 -0.959025538194444 -0.976153043194444 -0.98158514125 -0.9875395225
24 "LAYING" -0.967984021111111 -0.983126461944444 -0.973566958888889 0.815809145277778 0.685321470555556 0.833340932083333 -0.960412164305556 -0.993454358055556 -0.979239668194444 -0.321510585 0.752748021666667 0.679388930833333 -0.98636543375 -0.982430495 -0.983087366805556 0.984062885555556 0.985163545694444 0.976605520138889 -0.982651720138889 -0.960299550972222 -0.98170136125 0.839877924722222 0.888871491805556 0.8283496625 -0.979865720555556 -0.978091312777778 -0.992381595972222 0.976650334861111 0.979746886944444 0.992669715416667 -0.969354834166667 -0.987624662638889 -0.969354834166667 -0.987624662638889 -0.983605927361111 -0.979124807777778 -0.957829934722222 -0.953601176944444 -0.978659102222222 -0.983179908611111 -0.965167081805556 -0.984571808472222 -0.973057781805556 -0.975251771944444 -0.99151702125 -0.986998152638889 -0.988140517777778 -0.984124532361111 -0.983185637916667 -0.98861195125 -0.988889077638889 -0.983869373194444 -0.984713284166667 -0.95779294875 -0.983602745694445 -0.992227930694444 -0.984861370555556 -0.981888723333333 -0.971063024027778 -0.981112495 -0.98328511625 -0.982483715555556 -0.961369084583333 -0.977739971944444 -0.980096981111111 -0.985897763611111
25 "LAYING" -0.909116474109589 -0.691770680561644 -0.717262004013699 0.754837493561644 0.574164786442466 0.741942709589041 -0.829554947808219 -0.643578361424658 -0.610161166287671 -0.465702781452055 0.530345044212329 0.428401832767123 -0.973323412328767 -0.945687169726027 -0.96783552630137 0.970957332876712 0.957038823287671 0.961289920821918 -0.889769639726027 -0.936630803287671 -0.91092799 0.784191425342466 0.87920376 0.788428762465753 -0.957381145068493 -0.971564323013699 -0.974242254520548 0.955681935068493 0.976711537123288 0.979936263972603 -0.649254767945205 -0.720165404849315 -0.649254767945205 -0.720165404849315 -0.961931605342466 -0.96606098369863 -0.856017369726027 -0.772494783369863 -0.96830952260274 -0.973928808356164 -0.902547712465753 -0.67238425569863 -0.694100368012329 -0.919648935479452 -0.767667770219178 -0.812068316767123 -0.976423984657534 -0.948414293561644 -0.971885370136986 -0.985161626712329 -0.97177895 -0.970130015342466 -0.891308069041096 -0.932293334794521 -0.915467504246575 -0.93765225890411 -0.97532939 -0.944516588356164 -0.651353241643836 -0.757595590353425 -0.963601212876712 -0.966510851780822 -0.850661340684931 -0.940204469178082 -0.970457947534247 -0.977857061917808
26 "LAYING" -0.969445445263158 -0.983231351842105 -0.984500013157895 0.813722706710526 0.684564105394737 0.841388820526316 -0.944472488552632 -0.987887995263158 -0.984081708947368 -0.579516257368421 0.8145301575 0.610820129078947 -0.989315824868421 -0.987182887763158 -0.989064628947368 0.987637941447368 0.989013651842105 0.984510208289474 -0.990328197763158 -0.979325678815789 -0.969302237763158 0.843747696052632 0.902356137368421 0.8353285925 -0.992665154868421 -0.989063341973684 -0.993759841842105 0.99124700368421 0.989962825 0.993247930394737 -0.964355190394737 -0.990051135789474 -0.964355190394737 -0.990051135789474 -0.989101949473684 -0.982981668026316 -0.965676821973684 -0.933527647631579 -0.989917354473684 -0.990481948026316 -0.967971891447368 -0.983317083947368 -0.984854487894737 -0.951746878815789 -0.991108418421053 -0.99101158618421 -0.990410106973684 -0.988238648552632 -0.989370490789474 -0.993478196973684 -0.989515486447368 -0.986524693421053 -0.990970119605263 -0.977491843421053 -0.971789046710526 -0.995112585657895 -0.9915810875 -0.966032493947368 -0.966576631710526 -0.955747558684211 -0.987901463289474 -0.987348685657895 -0.96613921868421 -0.968999261052632 -0.989628012236842 -0.991681878289474
27 "LAYING" -0.978455153108108 -0.983736043783784 -0.986636996081081 0.830151199054054 0.685530590675676 0.839478614324324 -0.971183862702703 -0.993701742972973 -0.989056311351351 -0.487163125675676 0.584842286216216 0.844714676351351 -0.986471899324324 -0.985159461756757 -0.989685146621622 0.986003617162162 0.988501656621622 0.985527151621622 -0.988837212162162 -0.98428747527027 -0.97837499972973 0.843279739864865 0.903157623918919 0.829325034189189 -0.993503720810811 -0.993025877297297 -0.993296720540541 0.992593805675676 0.994120191621622 0.993757762297297 -0.978920176216216 -0.992365018378378 -0.978920176216216 -0.992365018378378 -0.988586771351351 -0.983953897297297 -0.971915732837838 -0.960561663648649 -0.993484313243243 -0.991185922702703 -0.977615702567568 -0.984269087972973 -0.986582387972973 -0.984891986486486 -0.992088241891892 -0.991424545 -0.987477465405405 -0.986116008783784 -0.989901169864865 -0.993656440135135 -0.991195964459459 -0.987124273918919 -0.989382328918919 -0.983052318513513 -0.980096438108108 -0.992830403513513 -0.991346736756757 -0.978788469054054 -0.980296339054054 -0.98473364972973 -0.988174859594595 -0.985126043378378 -0.971806236756757 -0.975556297027027 -0.993552299324324 -0.993939594189189
28 "LAYING" -0.9688882955 -0.945386780375 -0.956450342875 0.8238468295 0.674430740625 0.815688146875 -0.970599089375 -0.9697590285 -0.97912466575 -0.447827445625 0.15670481375 0.013946817875 -0.9801647165 -0.97867953975 -0.973071655875 0.976115000875 0.98296377075 0.967138775 -0.95516227975 -0.960057463625 -0.96237491175 0.8150068385 0.883971473 0.810717055375 -0.9608029485 -0.98039978225 -0.981418916 0.959454624 0.98297681925 0.982183198375 -0.9545740295 -0.984103540625 -0.9545740295 -0.984103540625 -0.973312647875 -0.981110079875 -0.928940913375 -0.94888131875 -0.96977327725 -0.987051498125 -0.967324863875 -0.94200397775 -0.956770904875 -0.98257145475 -0.97509148175 -0.980430450875 -0.98220590125 -0.981117467 -0.974530843125 -0.989951434875 -0.986338236375 -0.97897073925 -0.958092114 -0.957552988125 -0.966312024 -0.987373272625 -0.98672916625 -0.974607279625 -0.95756401875 -0.97690682875 -0.972336128625 -0.97871529575 -0.931675004125 -0.9679956335 -0.96931982125 -0.982290816875
29 "LAYING" -0.984219555507246 -0.990240946666667 -0.987255149855072 0.843970855217391 0.690440666666667 0.839760828405797 -0.972939889855073 -0.99424764884058 -0.98577817826087 -0.308841344492754 0.820983896956522 0.590179547826087 -0.99200598942029 -0.989513565652174 -0.993288313333333 0.991226186666667 0.99186419 0.991834707826087 -0.994276591304348 -0.992750957826087 -0.97499461942029 0.84390279057971 0.91118776173913 0.830865498115942 -0.99654254057971 -0.997081575652174 -0.995380794637681 0.996228556086956 0.997751234927536 0.995553458405797 -0.981572147681159 -0.992646635652174 -0.981572147681159 -0.992646635652174 -0.994646916811594 -0.98582103115942 -0.977040093043478 -0.966989755797101 -0.997666071594203 -0.993001996811594 -0.983432309130435 -0.990680395362319 -0.986378776086957 -0.985729495362319 -0.993261802028986 -0.991255853478261 -0.99254347826087 -0.990468082753623 -0.993107759855072 -0.994910018115942 -0.990415098550725 -0.988388335072464 -0.994652185217391 -0.992240785652174 -0.976858964492754 -0.995403105507246 -0.992767991014493 -0.966336079130435 -0.981599783623188 -0.984275572463768 -0.994366667681159 -0.988250205507246 -0.976679046231884 -0.97097909 -0.99758523057971 -0.995740139710145
30 "LAYING" -0.976362515428571 -0.954201823857143 -0.967044236428571 0.818830807714286 0.668577032285714 0.826070199428571 -0.979563942714286 -0.988930714857143 -0.983274524857143 -0.304963230857143 0.745779758857143 0.679583216571429 -0.977463775571429 -0.971049778142857 -0.979517896142857 0.970211125571429 0.972919762 0.971616180428571 -0.973662822428571 -0.966041673 -0.968889156142857 0.824761474857143 0.889276747428571 0.804569480571429 -0.983775833714286 -0.980357062142857 -0.980768874571429 0.982707364142857 0.979286730142857 0.981766327428571 -0.960167907285714 -0.986942596714286 -0.960167907285714 -0.986942596714286 -0.969642290285714 -0.980084910142857 -0.951264441 -0.970942381571429 -0.976177142571429 -0.988773546142857 -0.977045260571429 -0.9535584 -0.967188198571429 -0.988531655428571 -0.988269462142857 -0.987472646571429 -0.980350748142857 -0.972434196714286 -0.982281553142857 -0.990676765 -0.987255554142857 -0.984994313142857 -0.974488400714286 -0.965134152428571 -0.972199238 -0.988844993 -0.989411042285714 -0.989583366571429 -0.964051810714286 -0.984822393 -0.968087778 -0.980351788428571 -0.952644449285714 -0.975181096857143 -0.975481548714286 -0.987580001428571
1 "SITTING" -0.977229008297872 -0.922618641914894 -0.93958629106383 0.820265045957447 0.682775776170213 0.822189592553191 -0.968457145744681 -0.935517055957447 -0.949040933191489 0.843385717021277 0.205339023787234 0.321842866808511 -0.986430711276596 -0.981371965319149 -0.987910804468085 0.983953636170213 0.984092530425532 0.984715157446808 -0.977211283191489 -0.966473895319149 -0.941425920851064 0.819853940851064 0.893955227021277 0.782854043829787 -0.99173159212766 -0.989518068510638 -0.987935806382979 0.991556533404255 0.992050172978723 0.989128921914894 -0.927078418723404 -0.985275725957447 -0.927078418723404 -0.985275725957447 -0.984120024042553 -0.984063707659575 -0.934531840425532 -0.918766718297872 -0.988308728510638 -0.992903535106383 -0.976412313191489 -0.917275006382979 -0.934469558085106 -0.979553237234043 -0.948994453617021 -0.962461157446808 -0.987492994468085 -0.982513909574468 -0.988339184893617 -0.989690072978723 -0.989653424468085 -0.985007124893617 -0.977904227021277 -0.962345042553192 -0.94391784106383 -0.984565531702128 -0.984898810212766 -0.954117521276596 -0.928444801702128 -0.946667773617021 -0.981606177446808 -0.98380941106383 -0.932198374893617 -0.951930517659574 -0.987049617234043 -0.992225690851064
2 "SITTING" -0.986822279565217 -0.950704499130435 -0.95982817173913 0.83944400826087 0.674028159782609 0.826309457391304 -0.979988760869565 -0.956750273043478 -0.954415873043478 0.950714034347826 -0.0898988765652174 0.191642851630435 -0.988055854130435 -0.977983955434783 -0.98751821173913 0.985472227826087 0.97911227673913 0.984057139130435 -0.985742027826087 -0.978919526956522 -0.959803708695652 0.82703347826087 0.905085796956522 0.787973085 -0.989709023043478 -0.990889614782609 -0.985542325652174 0.98623131673913 0.992043955 0.98795173673913 -0.953081444130435 -0.990243419782609 -0.953081444130435 -0.990243419782609 -0.984475868043478 -0.982956839565217 -0.961313624130435 -0.918991640217391 -0.989594919565217 -0.988705347608696 -0.98736209 -0.950073754130435 -0.956862864130435 -0.985262867391304 -0.969671000217391 -0.97531781326087 -0.989459107391304 -0.980804228478261 -0.988570804130435 -0.992381729782609 -0.983373535652174 -0.982103242608696 -0.986808501521739 -0.977356188695652 -0.963522659782609 -0.991157281956522 -0.991033405652174 -0.966248905434783 -0.955575602173913 -0.965520269130435 -0.984124185869565 -0.985781066086956 -0.961385745217391 -0.971784830434783 -0.989632908913043 -0.990826929782609
3 "SITTING" -0.971010120961538 -0.856617812115385 -0.875110175384615 0.808842848461538 0.649726825384615 0.796661225 -0.957324457884615 -0.903923008269231 -0.897736318269231 0.906849382115385 0.118847540965385 0.114727772861538 -0.974467390384615 -0.953631390961538 -0.974661565961538 0.970195918653846 0.959165553846154 0.968561143076923 -0.965434768461538 -0.944854571346154 -0.926413710384615 0.813618932692308 0.880615884807692 0.780604233865385 -0.972546905961538 -0.978635908653846 -0.973751670576923 0.972712322692308 0.981011466538461 0.977713374038462 -0.8703017 -0.970296446730769 -0.8703017 -0.970296446730769 -0.966550084230769 -0.971842634038461 -0.925518103807692 -0.916033994807692 -0.976772675961538 -0.979033066923077 -0.971605878461538 -0.8496556575 -0.864322464038462 -0.978523124423077 -0.928024225384615 -0.948121756923077 -0.976283534807692 -0.956461756730769 -0.9771595725 -0.990906620961538 -0.968530250576923 -0.975019507884615 -0.968013062884615 -0.939609988461538 -0.930633150769231 -0.986908205 -0.978904086923077 -0.971916097115385 -0.874626592115385 -0.924710312884615 -0.966568852884615 -0.974680330961538 -0.925449629 -0.970711729423077 -0.976689802692308 -0.989509756730769
4 "SITTING" -0.980309931 -0.89022398108 -0.9322030066 0.825681367 0.6554755856 0.8186069384 -0.9814052948 -0.93272710386 -0.9509492546 0.886152842 0.2100646140494 0.09969136334 -0.9767421962 -0.9445961056 -0.9790387658 0.9704113538 0.9447601558 0.973322238 -0.9701317904 -0.9584681204 -0.9279722294 0.807949518 0.8850941778 0.772808495 -0.9698997312 -0.984441358 -0.9688048316 0.96158183 0.9858354566 0.9729274484 -0.9144078448 -0.9778185216 -0.9144078448 -0.9778185216 -0.9625491104 -0.9700339882 -0.928898293 -0.9277962168 -0.9758066902 -0.9840841936 -0.9819081892 -0.8894673494 -0.9269993168 -0.982966803 -0.9478150704 -0.9737382714 -0.9787769122 -0.949293158 -0.9816994482 -0.9871977796 -0.9785831738 -0.9830454608 -0.973333107 -0.954120419 -0.9328683544 -0.9818438416 -0.9869007066 -0.9737864458 -0.9198157096 -0.951000151 -0.9615845194 -0.97187835 -0.9288505544 -0.9635536318 -0.9762617538 -0.9812590948
5 "SITTING" -0.980945022045455 -0.904335121022727 -0.926094740227273 0.824377384772727 0.661301152727273 0.808244526363636 -0.983137541590909 -0.939942979795454 -0.945008999545455 0.896956951590909 0.171286266802273 0.131779964915909 -0.975204850227273 -0.952786261136364 -0.973436529545455 0.970490054090909 0.960998732727273 0.967143331136364 -0.966225485 -0.950064068181818 -0.940637937045455 0.809974286818182 0.880254865227273 0.776140165227273 -0.966037012045455 -0.975433911363636 -0.964878512727273 0.969391914772727 0.979756057045455 0.970284851136364 -0.920939027727273 -0.984373558863636 -0.920939027727273 -0.984373558863636 -0.965757731590909 -0.974830400909091 -0.931414810454545 -0.944652488409091 -0.970392610454546 -0.974556460227273 -0.9825908425 -0.9022915301 -0.92184351 -0.987380186818182 -0.954806124545455 -0.974312390227273 -0.976530547272727 -0.954464442045455 -0.97602233 -0.9885635975 -0.979923053409091 -0.978159551363636 -0.969390369318182 -0.947571471590909 -0.947346476590909 -0.987602729772727 -0.977688550909091 -0.969363568409091 -0.925669291136364 -0.964208185227273 -0.966545323409091 -0.973453722045455 -0.934746865454545 -0.969751918636364 -0.970675403409091 -0.981576266363636
6 "SITTING" -0.980164933636364 -0.923682131090909 -0.925797097090909 0.822661513818182 0.655879405272727 0.793533518909091 -0.988872369272727 -0.960875994727273 -0.955475832363636 0.949724692545455 0.0787516807 0.0612818092983455 -0.969929476363636 -0.945143686181818 -0.958572952545454 0.961387190363636 0.946233659454545 0.947317194363636 -0.957367681818182 -0.944130044727273 -0.939681350909091 0.794542272181818 0.874635670363636 0.771475223272727 -0.943714804727273 -0.961780726363636 -0.958787671272727 0.938372540181818 0.965718408909091 0.96302545 -0.931572655636364 -0.985234034545455 -0.931572655636364 -0.985234034545455 -0.948181827818182 -0.971457469454545 -0.921259472727273 -0.941739602909091 -0.950150571818182 -0.976280079818182 -0.982451284727273 -0.925676956 -0.925768475636364 -0.990293110727273 -0.971571692363636 -0.97862656 -0.971488767454545 -0.946880042 -0.961636555090909 -0.986059299454546 -0.972487392727273 -0.969194763454545 -0.963407046545455 -0.944901470363636 -0.947326797818182 -0.985129174 -0.967606117272727 -0.968717157090909 -0.939547202909091 -0.974713180727273 -0.947304700363636 -0.967700848181818 -0.929549141636364 -0.958855097090909 -0.951196693454545 -0.973817108909091
7 "SITTING" -0.972668374583333 -0.909454698541667 -0.8565329414375 0.832704541041667 0.655000882083333 0.778976113729167 -0.957082433333333 -0.945436264583333 -0.868602535416667 0.96568736875 0.0163569040025 0.0402196083645833 -0.982158098125 -0.969458676458333 -0.972256472708333 0.974359198333333 0.972488539375 0.967633589375 -0.941870953333333 -0.944124336458333 -0.937021208541667 0.79653387 0.889053029375 0.770511903958333 -0.974369045625 -0.981024680625 -0.980954665416667 0.97554013375 0.982635975625 0.982432403541667 -0.881957619770833 -0.975769138333333 -0.881957619770833 -0.975769138333333 -0.970243274166667 -0.977765207916667 -0.898063314375 -0.889539181875 -0.976214430208333 -0.985889069791667 -0.972879966041667 -0.904629195833333 -0.844083052916667 -0.969552287916667 -0.963292406041667 -0.925103331579167 -0.984026344375 -0.971814980208333 -0.974699194375 -0.989862279375 -0.983055172291667 -0.977730795 -0.9427264225 -0.93824472 -0.939826018125 -0.9682765325 -0.976402077291667 -0.96220025125 -0.88691563825 -0.915169315833333 -0.9684948675 -0.979681790625 -0.895804978125 -0.945627038333333 -0.97496593875 -0.987041285208333
